0.039378952	0.031017758	0.0007593303	-0.044881444	-0.0084171435	-0.027767517	-0.1300246	-0.023661993	0.019484006	-0.029482767	-0.004955487	-0.037483994	-0.102096476	0.024464265	0.05546059	0.096527666
0.051060434	0.04840771	0.004388401	-0.015961984	0.0057415743	-0.044084534	-0.15178242	0.001473358	0.0067496127	-0.045289863	0.07757238	0.04971774	-0.06324544	-0.019243201	0.062362455	0.04107163
0.03523619	0.08750597	0.008215671	-0.032185156	-0.002445201	-0.06156168	-0.081810094	-0.0487427	0.08230336	0.041334677	0.016686043	0.023946567	-0.10819552	0.009827182	0.088685706	0.017463915
0.039591998	0.04544728	-0.017991805	-0.02622982	-0.003990945	-0.001564317	-0.106582366	-0.025570102	0.013938799	0.068030454	-0.012382581	0.038803615	-0.10870987	-0.0782513	0.06169669	-0.0058006016
0.027441794	0.10568354	-0.0037195473	-0.056534663	0.054777484	-0.009434178	-0.14061157	0.0061868597	0.022724047	0.021753054	-0.040271796	0.034789685	-0.120837644	0.004459267	0.037044045	0.02471916
0.051900525	0.037215684	-0.039700665	0.04672748	0.04280786	0.02198714	-0.1083292	-0.073227525	-0.018470705	0.017877381	0.015942791	-0.05457519	-0.10677936	-0.03872174	0.08674764	0.016121592
-0.052391436	0.07094616	-0.030020205	-0.10668643	0.043241628	-0.071546346	-0.16921893	-0.07230449	-0.021111187	0.009928401	0.00027723727	0.004057813	-0.050930824	-0.0077022845	0.03900134	0.043340027
0.08105079	0.036582474	0.0166955	-0.010746247	0.011360485	0.0051634065	-0.050113257	-0.046776813	-0.0059641083	-0.037617985	-0.066755876	0.026116379	-0.13179216	-0.08473889	0.07955565	-0.009781638
0.031393923	-0.004412132	0.0131661985	-0.05696071	0.045816593	-0.07648236	-0.07516231	-0.033216808	0.021007083	0.042222593	0.044954184	0.024132898	-0.0070570153	-0.06876039	-0.017454853	0.031408466
0.024979495	0.0192248	-0.02097262	-0.008039007	-0.008594111	-0.03953686	-0.047172572	-0.03961279	0.028867131	0.045738086	0.04083566	0.09462773	-0.0075492254	0.027404342	0.035470694	0.06391801
-0.022471987	0.115263544	0.026374232	0.048543535	0.018513937	-0.068938166	-0.060478274	0.021105452	0.02314178	0.04267216	0.041691247	-0.015964715	-0.09029417	0.022640893	-0.028905729	0.085415475
0.0050679403	0.033185672	-0.07126098	-0.05457662	-0.02552206	0.007020823	-0.06113444	-0.06665818	0.0018182158	0.03672981	0.035476323	-0.04970759	-0.04989708	-0.05108959	0.062511526	0.12256834
0.04463982	0.047186986	-0.029331105	0.0077165556	-0.012249214	-0.07729885	-0.014520835	0.021136489	0.0031258066	-0.013418082	-0.0011110699	0.03305606	-0.08773495	-0.09963183	0.02902011	0.0073212157
-0.0054922546	0.09146261	0.08053697	-0.04535655	0.033578113	-0.012200239	-0.049403634	-0.03951117	-0.024213336	0.022750603	-0.020791572	-0.07311189	-0.018255547	-0.11133885	-0.045835093	-0.03129594
0.006825115	0.07416568	0.017256653	-0.020279812	0.052224617	-0.041135	-0.06878541	-0.09734932	-0.010820586	0.028532965	-0.04566691	0.047075953	-0.01589264	0.009965502	0.033494607	-0.0136389965
0.0030710483	-0.043400723	0.008131219	0.007855209	0.044718597	-0.02847615	-0.0921075	0.08681002	0.07150572	0.06624931	0.01583025	-0.0068104	-0.058909353	-0.00917788	-0.029566223	0.016039183
0.07285991	0.09341813	-0.00014585233	-0.034589663	-0.00066590915	-0.04374736	-0.09796113	0.009977867	0.0046265367	-0.040422827	0.043577828	0.038903903	-0.16079006	0.03727875	-0.012400194	0.07856408
0.020377528	0.04941916	-0.020077059	0.0022206197	0.00081303896	-0.019264415	-0.02673578	-0.006340305	0.06284676	-0.02969851	0.007041012	-0.0150250085	-0.020609563	-0.072392374	0.039012212	0.0043615717
-0.010720801	0.13123567	-0.10386442	-0.04735846	0.03219849	-0.04289495	-0.014419814	0.032184258	-0.034308955	0.012523549	-0.069456406	0.059578937	-0.08417428	-0.034994654	-0.00536225	0.037081268
-0.01776413	0.175289	0.039452046	-0.03068875	-0.08683147	-0.05164372	-0.10694886	0.032904524	0.06348234	0.045164157	0.003312171	0.053788915	-0.006458239	-0.018562138	0.03443123	0.090389736
0.022164224	0.06852323	0.011756152	-0.07517017	0.044947796	0.004064399	0.017298795	-0.023799298	-0.043488126	0.03008021	0.026565684	-0.0041880845	-0.028413355	-0.013367139	0.06066572	0.08894367
-0.091946304	0.0043571563	0.07982792	0.03853082	0.08728389	0.06229932	-0.047496505	0.018636912	0.057861853	-0.013251477	-0.06831976	-0.05409005	-0.033801675	-0.06384252	-0.05241887	-0.031653713
-0.022844922	0.053138494	-0.004478975	-0.0075045247	-0.051971562	-0.06321015	-0.07321705	-0.002394259	-0.04121754	-0.013121791	-0.036711294	0.106243506	-0.1199638	0.15249176	0.060923524	-0.07725391
0.02952429	0.06810398	0.043326195	-0.009864609	0.014564761	-0.039645094	-0.008794677	-0.050000235	-0.026986925	0.008284699	-0.03631824	-0.0009907596	0.15861219	0.015673991	0.003040867	0.06647657
0.1480473	0.14030191	0.055420574	-0.18699114	0.03690934	-0.016269121	-0.05461406	-0.068067245	-0.014941163	0.0745184	0.039870117	0.033685334	-0.13117328	0.03454132	0.04519127	0.017118435
0.012747932	0.0027489746	-0.07133578	-0.0626137	0.053314142	0.054268945	-0.052107263	-0.05089318	-0.059815627	-0.094751276	-0.004520262	-0.021411559	-0.1487276	-0.009575425	0.03031058	0.13002785
0.08984833	0.10660601	-0.011768325	0.022281548	0.04115585	0.01876347	-0.013896051	0.06770761	0.010782686	0.03772183	-0.004072066	0.044475738	-0.18128447	0.051753353	-0.011016483	-0.01163223
0.066808835	0.020490818	-0.0013782271	0.0037088622	-0.0150936	0.045294493	-0.06910056	-0.01924755	-0.07996144	-0.112201065	-0.006407678	-0.023900047	-0.13212459	0.00087577786	-0.009020691	0.06912551
-0.02850847	-0.03033759	-0.07435031	-0.100874886	-0.04058125	-0.023516027	-0.081712954	0.09413111	0.035535406	-0.052382324	0.010506737	0.008695778	-0.035171315	0.019556023	-0.016498862	-0.052681465
-0.07769253	0.010140902	0.025432015	-0.015201244	0.10077427	0.017795872	-0.04742549	0.014540546	0.10329624	0.035565507	0.0027188142	-0.066781424	-0.023037342	-0.0038350052	0.08498732	-0.03297137
-0.005170186	0.0584191	-0.03916553	-0.012059864	0.039658796	0.028531535	-0.12484588	0.05498547	0.08383416	0.021814583	0.0020793674	-0.010519626	-0.06042906	-0.049548082	-0.027181901	0.057991557
-0.008768134	-0.05023368	0.056191616	-0.008011906	0.03400147	0.00819586	-0.1865629	-0.0069120503	-0.047329593	0.010351718	0.032020267	0.0057255025	-0.09819412	-0.039088197	0.023058753	-0.008380746
0.07478528	-0.095594004	0.024652828	-0.010136639	0.021317014	0.024353575	-0.08307782	-0.06701109	-0.046232853	-0.004106604	0.063252956	0.016582679	-0.029727459	-0.04982025	-0.078142636	0.037797984
0.020098187	0.14998205	-0.03588994	-0.060443446	-0.08857799	0.03291718	-0.06285736	0.044214644	0.05519988	-0.030518103	0.039325148	-0.12444863	-0.08909306	0.0010782294	0.028325431	-0.019974368
-0.049669385	0.048138246	0.007507628	-0.061121132	-0.04983239	0.024315465	0.06840651	-0.08756549	-0.013819513	0.016484428	-0.0011146426	-0.010540988	-0.05308206	0.044339158	0.063436	-0.060515154
-0.017789321	0.0910544	-0.007897229	-0.10177116	0.018946694	-0.002930749	-0.09478958	0.09881731	0.044011336	-0.006738921	0.020287823	-0.00076178234	-0.023291139	0.00012855236	0.09022657	-0.06377083
-0.01147825	0.1050778	-0.006456163	-0.1565171	-0.042269602	-0.018475747	-0.04619207	-0.08768353	0.013707169	-0.05661339	0.049892824	0.051472053	-0.11814638	-0.00097115396	0.01704984	-0.0015593613
-0.043502517	0.05974019	0.055449694	-0.07452597	-0.097566076	0.0128166545	-0.1341541	0.020344926	0.008795624	-0.07520567	-0.041417144	0.043522477	-0.121396385	0.03230558	-0.014182399	0.08135103
0.015239965	-0.09959468	-0.04088905	-0.16773486	0.0010407325	0.043217715	-0.043434877	-0.071362786	-0.040069718	0.061292626	0.013258731	0.022394901	-0.07655785	-0.026879253	-0.031863157	0.026745971
-0.010041408	0.040814083	-0.032404825	-0.072454095	0.035207227	-0.0152001735	-0.09223088	-0.09668101	0.08006842	-0.032246426	-0.08689676	0.04683234	-0.14076689	-0.0033576936	-0.0044974335	0.07833231
0.05511662	0.054120794	-0.13669416	-0.050122093	0.032209653	0.04894679	0.10070069	-0.0021857026	0.08298426	-0.06766986	-0.03983819	-0.1049954	-0.08123125	-0.020703087	-0.06941507	0.096106164
0.030516868	0.020673927	0.025561744	0.022284122	-0.006815933	0.016300442	0.01962344	-0.009161377	-0.05984175	0.07523731	-0.000616275	-0.024491798	-0.030495908	-0.036059294	-0.046424832	0.047565494
0.06362499	0.15308838	0.035081744	-0.05632597	-0.12353495	-0.065384105	0.046678655	-0.007915741	0.055864822	0.03932153	-0.033357702	-0.025241725	-0.0312393	0.012257264	0.11036363	-0.07766172
0.019143948	-0.058002137	0.042100836	0.053213965	-0.008825048	0.001107807	-0.08375012	0.021488339	0.07615612	-0.024273265	-0.06239831	-0.06196222	-0.012671943	-0.07545076	0.14274022	0.002118879
